Timestamp,Min,Avg,Max
2025-07-09 14:30:00,24.31,24.538,24.761
2025-07-09 14:45:00,24.26,24.519,24.77
2025-07-09 15:00:00,24.285,24.537,24.825
2025-07-09 15:15:00,24.272,24.538,24.824
2025-07-09 15:30:00,24.454,24.626,24.797
2025-07-09 15:45:00,24.461,24.628,24.768
2025-07-09 16:00:00,24.393,24.571,24.704
2025-07-09 16:15:00,24.339,24.557,24.728
2025-07-09 16:30:00,24.366,24.558,24.795
2025-07-09 16:45:00,24.297,24.526,24.726
2025-07-09 17:00:00,24.278,24.539,24.759
2025-07-09 17:15:00,24.258,24.548,24.793
2025-07-09 17:30:00,24.268,24.536,24.771
2025-07-09 17:45:00,24.312,24.537,25.617
2025-07-09 18:00:00,24.293,24.535,24.751
2025-07-09 18:15:00,24.298,24.531,24.773
2025-07-09 18:30:00,24.3,24.55,24.77
2025-07-09 18:45:00,24.266,24.552,24.847
2025-07-09 19:00:00,24.314,24.543,24.8
2025-07-09 19:15:00,24.326,24.551,24.773
2025-07-09 19:30:00,24.351,24.573,24.807
2025-07-09 19:45:00,24.31,24.57,24.817
2025-07-09 20:00:00,24.346,24.565,24.827
2025-07-09 20:15:00,24.3,24.563,24.782
2025-07-09 20:30:00,24.29,24.568,24.798
2025-07-09 20:45:00,24.327,24.568,24.809
2025-07-09 21:00:00,24.293,24.569,24.744
2025-07-09 21:15:00,24.429,24.586,24.743
2025-07-09 21:30:00,24.41,24.573,24.726
2025-07-09 21:45:00,24.425,24.606,24.798
2025-07-09 22:00:00,24.525,24.639,24.778
2025-07-09 22:15:00,24.489,24.643,24.761
2025-07-09 22:30:00,24.541,24.664,24.796
2025-07-09 22:45:00,24.464,24.673,24.908
2025-07-09 23:00:00,24.45,24.656,24.877
2025-07-09 23:15:00,24.444,24.669,24.834
2025-07-09 23:30:00,24.505,24.676,24.829
2025-07-09 23:45:00,24.488,24.673,24.832
