2025-07-09 15:59:36.498622,QL-L1-INT,25.1875
2025-07-09 15:59:36.498622,QL-L1-EXT,23.3125
2025-07-09 16:00:36.665763,QL-R1-EXT,23.75
2025-07-09 16:00:36.665763,QL-R1-INT,26.875
2025-07-09 16:00:36.665763,QL-R4-EXT,24.625
2025-07-09 16:00:36.665763,QL-R4-INT,26.0625
2025-07-09 16:00:36.665763,QL-L2-EXT,23.99
2025-07-09 16:00:36.665763,QL-L2-INT,24.83
2025-07-09 16:00:36.665763,QL-L1-INT,25.125
2025-07-09 16:00:36.665763,QL-L1-EXT,23.3125
2025-07-09 16:01:36.830867,QL-R1-EXT,23.6875
2025-07-09 16:01:36.830867,QL-R1-INT,26.875
2025-07-09 16:01:36.830867,QL-R4-EXT,24.5625
2025-07-09 16:01:36.830867,QL-R4-INT,26.0
2025-07-09 16:01:36.830867,QL-L2-EXT,24.1
2025-07-09 16:01:36.830867,QL-L2-INT,24.86
2025-07-09 16:01:36.830867,QL-L1-INT,25.1875
2025-07-09 16:01:36.830867,QL-L1-EXT,23.375
2025-07-09 16:02:37.001195,QL-R1-EXT,23.75
2025-07-09 16:02:37.001195,QL-R1-INT,27.0
2025-07-09 16:02:37.001195,QL-R4-EXT,24.5625
2025-07-09 16:02:37.001195,QL-R4-INT,26.0625
2025-07-09 16:02:37.001195,QL-L2-EXT,24.07
2025-07-09 16:02:37.001195,QL-L2-INT,24.8
2025-07-09 16:02:37.001195,QL-L1-INT,25.1875
2025-07-09 16:02:37.001195,QL-L1-EXT,23.3125
2025-07-09 16:03:37.173070,QL-R1-EXT,23.75
2025-07-09 16:03:37.173070,QL-R1-INT,27.0
2025-07-09 16:03:37.173070,QL-R4-EXT,24.5625
2025-07-09 16:03:37.173070,QL-R4-INT,26.0
2025-07-09 16:03:37.173070,QL-L2-EXT,24.04
2025-07-09 16:03:37.173070,QL-L2-INT,24.85
2025-07-09 16:03:37.173070,QL-L1-INT,25.125
2025-07-09 16:03:37.173070,QL-L1-EXT,23.25
2025-07-09 16:04:37.344759,QL-R1-EXT,23.75
2025-07-09 16:04:37.344759,QL-R1-INT,26.9375
2025-07-09 16:04:37.344759,QL-R4-EXT,24.5625
2025-07-09 16:04:37.344759,QL-R4-INT,26.0
2025-07-09 16:04:37.344759,QL-L2-EXT,23.94
2025-07-09 16:04:37.344759,QL-L2-INT,24.82
2025-07-09 16:04:37.344759,QL-L1-INT,25.125
2025-07-09 16:04:37.344759,QL-L1-EXT,23.25
2025-07-09 16:05:37.510328,QL-R1-EXT,23.75
2025-07-09 16:05:37.510328,QL-R1-INT,27.0
2025-07-09 16:05:37.510328,QL-R4-EXT,24.5625
2025-07-09 16:05:37.510328,QL-R4-INT,26.0
2025-07-09 16:05:37.510328,QL-L2-EXT,23.94
2025-07-09 16:05:37.510328,QL-L2-INT,24.85
2025-07-09 16:05:37.510328,QL-L1-INT,25.125
2025-07-09 16:05:37.510328,QL-L1-EXT,23.25
2025-07-09 16:06:37.677923,QL-R1-EXT,23.75
2025-07-09 16:06:37.677923,QL-R1-INT,26.9375
2025-07-09 16:06:37.677923,QL-R4-EXT,24.5625
2025-07-09 16:06:37.677923,QL-R4-INT,26.0
2025-07-09 16:06:37.677923,QL-L2-EXT,24.08
2025-07-09 16:06:37.677923,QL-L2-INT,24.9
2025-07-09 16:06:37.677923,QL-L1-INT,25.25
2025-07-09 16:06:37.677923,QL-L1-EXT,23.25
2025-07-09 16:07:37.843992,QL-R1-EXT,23.75
2025-07-09 16:07:37.843992,QL-R1-INT,26.9375
2025-07-09 16:07:37.843992,QL-R4-EXT,24.5625
2025-07-09 16:07:37.843992,QL-R4-INT,26.0
2025-07-09 16:07:37.843992,QL-L2-EXT,24.01
2025-07-09 16:07:37.843992,QL-L2-INT,24.78
2025-07-09 16:07:37.843992,QL-L1-INT,25.25
2025-07-09 16:07:37.843992,QL-L1-EXT,23.3125
2025-07-09 16:08:38.010352,QL-R1-EXT,23.6875
2025-07-09 16:08:38.010352,QL-R1-INT,26.875
2025-07-09 16:08:38.010352,QL-R4-EXT,24.5625
2025-07-09 16:08:38.010352,QL-R4-INT,26.0625
